decades_since_2020_Sept,date,rank, rank_norm, title,main_artist,featured_artists
0.13417405585980285,2022-01-08,166,0.07761505257063328,Silver Bells,'Andy Williams',"""None"""
0.13417405585980285,2022-01-08,168,0.07715167498104596,Jingle Bell Rock,'Daryl Hall John Oates',"""None"""
0.13417405585980285,2022-01-08,189,0.07273929674533079,Parada Louca,'Mari Fernandez',"""'Marcynho Sensacao'"""
0.13609081380065718,2022-01-15,58,0.13130643285972254,"Bzrp Music Sessions, Vol. 48",'Bizarrap',"""'Tiago pzk'"""
0.13609081380065718,2022-01-15,69,0.1203858530857692,Hrs And Hrs,'Muni Long',"""None"""
0.13609081380065718,2022-01-15,82,0.11043152607484653,When I'm Gone,'Alesso',"""'Katy Perry'"""
0.13609081380065718,2022-01-15,88,0.10660035817780521,Fingers Crossed,'Lauren Spencer Smith',"""None"""
0.13609081380065718,2022-01-15,89,0.105999788000636,The Family Madrigal,'Stephanie Beatriz',"""'Olga Merediz', 'Encanto Cast'"""
0.13609081380065718,2022-01-15,95,0.10259783520851541,To The Moon!,'JNR CHOI',"""'Sam Tompkins'"""
0.13609081380065718,2022-01-15,98,0.10101525445522107,What Else Can I Do?,'Diane Guerrero',"""'Stephanie Beatriz'"""
0.13609081380065718,2022-01-15,109,0.09578262852211514,Dos Oruguitas,'Sebastian Yatra',"""None"""
0.13609081380065718,2022-01-15,116,0.09284766908852593,Locked Out Of Heaven,'Bruno Mars',"""None"""
0.13609081380065718,2022-01-15,126,0.0890870806374748,Step Back,'GOT The Beat',"""None"""
0.13609081380065718,2022-01-15,142,0.08391813582966891,I Gotta Feeling,'The Black Eyed Peas',"""None"""
0.13609081380065718,2022-01-15,148,0.08219949365267865,Can't Hold Us,'Macklemore',"""'Ryan Lewis', 'Ray Dalton'"""
0.13609081380065718,2022-01-15,171,0.07647191129018725,Waiting On A Miracle,'Stephanie Beatriz',"""None"""
0.13609081380065718,2022-01-15,180,0.07453559924999299,Pursuit Of Happiness (Nightmare),'Kid Cudi',"""'MGMT', 'Ratatat'"""
0.13609081380065718,2022-01-15,188,0.07293249574894728,Hasta La Raiz,'Natalia LaFourcade',"""None"""
0.13609081380065718,2022-01-15,192,0.07216878364870323,Flower Shops,'ERNEST',"""'Morgan Wallen'"""
0.13609081380065718,2022-01-15,193,0.07198157507486945,No Lie,'Sean Paul',"""'Dua Lipa'"""
0.13609081380065718,2022-01-15,197,0.07124704998790965,Dreams Come True,'aespa',"""None"""
0.13609081380065718,2022-01-15,200,0.07071067811865475,Si Te Pudiera Mentir,'Calibre 50',"""None"""
0.13800757174151151,2022-01-22,2,0.7071067811865475,Sacrifice,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,14,0.2672612419124244,Gasoline,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,15,0.2581988897471611,Out Of Time,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,16,0.25,Is There Someone Else?,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,17,0.24253562503633297,How Do I Make You Love Me?,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,20,0.22360679774997896,Pushin P,'Gunna',"""'Future', 'Young Thug'"""
0.13800757174151151,2022-01-22,24,0.20412414523193154,Less Than Zero,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,26,0.19611613513818404,Here We Go... Again,'The Weeknd',"""'Tyler, The Creator'"""
0.13800757174151151,2022-01-22,27,0.19245008972987526,Best Friends,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,28,0.1889822365046136,Dawn FM,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,33,0.17407765595569785,I Heard You’re Married,'The Weeknd',"""'Lil Wayne'"""
0.13800757174151151,2022-01-22,37,0.1643989873053573,Starry Eyes,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,38,0.16222142113076254,Thought I Was Playing,'Gunna',"""'21 Savage'"""
0.13800757174151151,2022-01-22,42,0.1543033499620919,25k Jacket,'Gunna',"""'Lil Baby'"""
0.13800757174151151,2022-01-22,51,0.14002800840280097,How You Did That,'Gunna',"""'Kodak Black'"""
0.13800757174151151,2022-01-22,52,0.1386750490563073,Poochie Gown,'Gunna',"""None"""
0.13800757174151151,2022-01-22,54,0.13608276348795434,Don't Break My Heart,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,56,0.1336306209562122,Mop,'Gunna',"""'Young Thug'"""
0.13800757174151151,2022-01-22,57,0.13245323570650439,Alotta Cake,'Gunna',"""None"""
0.13800757174151151,2022-01-22,67,0.12216944435630522,Every Angel Is Terrifying,'The Weeknd',"""None"""
0.13800757174151151,2022-01-22,82,0.11043152607484653,Livin Wild,'Gunna',"""None"""
0.13800757174151151,2022-01-22,84,0.1091089451179962,Private Island,'Gunna',"""None"""
0.13800757174151151,2022-01-22,86,0.10783277320343841,IDK That Bitch,'Gunna',"""'G Herbo'"""
0.13800757174151151,2022-01-22,94,0.10314212462587934,South To West,'Gunna',"""None"""
0.13800757174151151,2022-01-22,97,0.10153461651336192,You & Me,'Gunna',"""'Chloe'"""
0.13800757174151151,2022-01-22,117,0.09245003270420485,Wa Da Da,'Kep1er',"""None"""
0.13800757174151151,2022-01-22,125,0.08944271909999159,Flooded,'Gunna',"""None"""
0.13800757174151151,2022-01-22,127,0.08873565094161139,Softcore,'The Neighbourhood',"""None"""
0.13800757174151151,2022-01-22,131,0.0873704056661038,Oo Antava Oo Oo Antava,'Indravathi Chauhan',"""None"""
0.13800757174151151,2022-01-22,137,0.0854357657716761,Circles Around This Town,'Maren Morris',"""None"""
0.13800757174151151,2022-01-22,143,0.08362420100070908,Die Alone,'Gunna',"""'Chris Brown', 'Yung Bleu'"""
0.13800757174151151,2022-01-22,147,0.08247860988423225,Love Grows (Where My Rosemary Goes),'Edison Lighthouse',"""None"""
0.13800757174151151,2022-01-22,149,0.08192319205190406,Miserable Man,'David Kushner',"""None"""
0.13800757174151151,2022-01-22,157,0.07980868844676221,Srivalli,'Sid Sriram',"""None"""
0.13800757174151151,2022-01-22,188,0.07293249574894728,All Of You,'Stephanie Beatriz',"""'Olga Merediz', 'John Leguizamo', 'Adassa', 'Maluma', 'Encanto Cast'"""
0.13800757174151151,2022-01-22,194,0.07179581586177382,There's Nothing Holdin' Me Back,'Shawn Mendes',"""None"""
0.13800757174151151,2022-01-22,195,0.0716114874039433,So Far Ahead > Empire,'Gunna',"""None"""
0.13992432968236582,2022-01-29,30,0.18257418583505536,P Power,'Gunna',"""'Drake'"""
0.13992432968236582,2022-01-29,35,0.1690308509457033,Eazy,'The Game',"""'Kanye West'"""
0.13992432968236582,2022-01-29,57,0.13245323570650439,Lost,'Frank Ocean',"""None"""
0.13992432968236582,2022-01-29,109,0.09578262852211514,L'enfer,'Stromae',"""None"""
0.13992432968236582,2022-01-29,117,0.09245003270420485,Mal Feito,'Hugo',"""'Guilherme E Marilia Mendonca'"""
0.13992432968236582,2022-01-29,148,0.08219949365267865,Iffy,'Chris Brown',"""None"""
0.13992432968236582,2022-01-29,159,0.07930515857181442,Bloqueado,'Gusttavo Lima',"""None"""
0.13992432968236582,2022-01-29,165,0.0778498944161523,Surround Sound,'JID',"""'21 Savage', 'Baby Tate'"""
0.13992432968236582,2022-01-29,166,0.07761505257063328,Middle Of The Night,'Elley Duhe',"""None"""
0.13992432968236582,2022-01-29,168,0.07715167498104596,Dandelions,'Ruth B.',"""None"""
0.13992432968236582,2022-01-29,192,0.07216878364870323,Bring The Hook,'YoungBoy Never Broke Again',"""None"""
0.14184108762322015,2022-02-05,21,0.2182178902359924,Light Switch,'Charlie Puth',"""None"""
0.14184108762322015,2022-02-05,49,0.14285714285714285,I'd Do Anything For Love (But I Won't Do That),'Meat Loaf',"""None"""
0.14184108762322015,2022-02-05,83,0.10976425998969035,Cold December,'Rod Wave',"""None"""
0.14184108762322015,2022-02-05,101,0.09950371902099892,Watercolor Eyes,'Lana Del Rey',"""None"""
0.14184108762322015,2022-02-05,106,0.09712858623572641,212,'Chefin',"""None"""
0.14184108762322015,2022-02-05,109,0.09578262852211514,Paradise By The Dashboard Light,'Meat Loaf',"""None"""
0.14184108762322015,2022-02-05,125,0.08944271909999159,AA,'Walker Hayes',"""None"""
0.14184108762322015,2022-02-05,143,0.08362420100070908,Flossin','Internet Money',"""'YoungBoy Never Broke Again'"""
0.14184108762322015,2022-02-05,154,0.08058229640253803,All For Us,'Labrinth',"""None"""
0.14184108762322015,2022-02-05,158,0.079555728417573,Two Out Of Three Ain't Bad,'Meat Loaf',"""None"""
0.14184108762322015,2022-02-05,164,0.07808688094430304,Down Under,'Luude',"""'Colin Hay'"""
0.14184108762322015,2022-02-05,171,0.07647191129018725,No Switch,'YoungBoy Never Broke Again',"""None"""
0.14184108762322015,2022-02-05,172,0.07624928516630233,"Colombia, Mi Encanto",'Carlos Vives',"""None"""
0.14184108762322015,2022-02-05,182,0.07412493166611012,Bring It On,'YoungBoy Never Broke Again',"""None"""
0.14184108762322015,2022-02-05,191,0.07235746052924216,Pandora,'DJ Matt-D',"""'Vulgo FK', 'Menor MC', 'MC GP'"""
0.14375784556407448,2022-02-12,47,0.14586499149789456,Ginseng Strip 2002,'Yung Lean',"""None"""
0.14375784556407448,2022-02-12,67,0.12216944435630522,High,'The Chainsmokers',"""None"""
0.14375784556407448,2022-02-12,100,0.1,Rumors,'Gucci Mane',"""'Lil Durk'"""
0.14375784556407448,2022-02-12,114,0.0936585811581694,Numb Little Bug,'Em Beihold',"""None"""
0.14375784556407448,2022-02-12,124,0.08980265101338746,Boys Don't Cry,'Anitta',"""None"""
0.14375784556407448,2022-02-12,139,0.08481889296799709,Johnny P's Caddy,'Benny The Butcher',"""'J. Cole'"""
0.14375784556407448,2022-02-12,141,0.0842151921066519,Brividi,'Mahmood',"""'BLANCO'"""
0.14375784556407448,2022-02-12,143,0.08362420100070908,Vice City,'XXXTENTACION',"""None"""
0.14375784556407448,2022-02-12,146,0.0827605888602368,Mujeriego,'Ryan Castro',"""None"""
0.14375784556407448,2022-02-12,153,0.08084520834544433,505,'Arctic Monkeys',"""None"""
0.14375784556407448,2022-02-12,158,0.079555728417573,Formula,'Labrinth',"""None"""
0.14375784556407448,2022-02-12,163,0.07832604499879574,La Cancion,'J Balvin',"""'Bad Bunny'"""
0.14375784556407448,2022-02-12,200,0.07071067811865475,Ella,'Boza',"""'Lunay', 'Lenny Tavarez', 'Juhn', 'Beele'"""
0.1456746035049288,2022-02-19,7,0.3779644730092272,Do We Have A Problem?,'Nicki Minaj',"""'Lil Baby'"""
0.1456746035049288,2022-02-19,31,0.1796053020267749,She's All I Wanna Be,'Tate McRae',"""None"""
0.1456746035049288,2022-02-19,36,0.16666666666666666,Cigarettes,'Juice WRLD',"""None"""
0.1456746035049288,2022-02-19,51,0.14002800840280097,Black Summer,'Red Hot Chili Peppers',"""None"""
0.1456746035049288,2022-02-19,59,0.13018891098082389,Don't Play That,'King Von',"""'21 Savage'"""
0.1456746035049288,2022-02-19,91,0.10482848367219183,Emo Girl,'Machine Gun Kelly',"""'WILLOW'"""
0.1456746035049288,2022-02-19,92,0.10425720702853739,The Rumbling,'SiM',"""None"""
0.1456746035049288,2022-02-19,101,0.09950371902099892,Saoko,'Rosalia',"""None"""
0.1456746035049288,2022-02-19,114,0.0936585811581694,Malvada,'Ze Felipe',"""None"""
0.1456746035049288,2022-02-19,118,0.09205746178983235,Ovunque Sarai,'Irama',"""None"""
0.1456746035049288,2022-02-19,125,0.08944271909999159,Doja,'$NOT',"""'A$AP Rocky'"""
0.1456746035049288,2022-02-19,132,0.08703882797784893,Notion,'The Rare Occasions',"""None"""
0.1456746035049288,2022-02-19,158,0.079555728417573,Ciao Ciao,'La Rappresentante di Lista',"""None"""
0.1456746035049288,2022-02-19,167,0.07738232325341368,Still D.R.E.,'Dr. Dre',"""'Snoop Dogg'"""
0.1456746035049288,2022-02-19,176,0.07537783614444091,Scared Money,'YG',"""'J. Cole', 'Moneybagg Yo'"""
0.1456746035049288,2022-02-19,183,0.07392212709545729,Gospel,'Dr. Dre',"""'Eminem'"""
0.1456746035049288,2022-02-19,188,0.07293249574894728,Pop Song,'Kenshi Yonezu',"""None"""
0.1456746035049288,2022-02-19,198,0.07106690545187015,La Santa,'Bad Bunny',"""'Daddy Yankee'"""
0.14759136144578314,2022-02-26,7,0.3779644730092272,MAMIII,'Becky G',"""'Karol G'"""
0.14759136144578314,2022-02-26,13,0.2773500981126146,Stay Alive,'Jung Kook',"""None"""
0.14759136144578314,2022-02-26,27,0.19245008972987526,Bussin,'Nicki Minaj',"""'Lil Baby'"""
0.14759136144578314,2022-02-26,29,0.18569533817705186,Boyfriend,'Dove Cameron',"""None"""
0.14759136144578314,2022-02-26,35,0.1690308509457033,The Next Episode,'Dr. Dre',"""'Snoop Dogg'"""
0.14759136144578314,2022-02-26,43,0.15249857033260467,City Of Gods,'Fivio Foreign',"""'Kanye West', 'Alicia Keys'"""
0.14759136144578314,2022-02-26,54,0.13608276348795434,In Da Club,'50 Cent',"""None"""
0.14759136144578314,2022-02-26,61,0.12803687993289598,Worst Day,'Future',"""None"""
0.14759136144578314,2022-02-26,77,0.11396057645963795,California Love,'2Pac',"""'Dr. Dre And Roger Troutman'"""
0.14759136144578314,2022-02-26,100,0.1,Forgot About Dre,'Dr. Dre',"""'Eminem'"""
0.14759136144578314,2022-02-26,111,0.0949157995752499,Family Affair,'Mary J. Blige',"""None"""
0.14759136144578314,2022-02-26,115,0.09325048082403138,'Till I Collapse,'Eminem',"""'Nate Dogg'"""
0.14759136144578314,2022-02-26,121,0.09090909090909091,Mount Everest,'Labrinth',"""None"""
0.14759136144578314,2022-02-26,128,0.08838834764831843,Humble.,'Kendrick Lamar',"""None"""
0.14759136144578314,2022-02-26,150,0.08164965809277261,"Nuthin' But A ""G"" Thang",'Dr. Dre',"""None"""
0.14759136144578314,2022-02-26,159,0.07930515857181442,Stan,'Eminem',"""'Dido'"""
0.14759136144578314,2022-02-26,174,0.07580980435789034,Unstoppable,'Sia',"""None"""
0.14759136144578314,2022-02-26,185,0.07352146220938077,Love The Way You Lie,'Eminem',"""'Rihanna'"""
0.14759136144578314,2022-02-26,195,0.0716114874039433,'Til You Can't,'Cody Johnson',"""None"""
0.14950811938663747,2022-03-05,23,0.20851441405707477,Nail Tech,'Jack Harlow',"""None"""
0.14950811938663747,2022-03-05,36,0.16666666666666666,Ya No Somos Ni Seremos,'Christian Nodal',"""None"""
0.14950811938663747,2022-03-05,109,0.09578262852211514,Banking On Me,'Gunna',"""None"""
0.14950811938663747,2022-03-05,110,0.09534625892455924,JIKJIN,'TREASURE',"""None"""
0.14950811938663747,2022-03-05,112,0.0944911182523068,Ahhh Ha,'Lil Durk',"""None"""
0.14950811938663747,2022-03-05,121,0.09090909090909091,Geccek,'Tarkan',"""None"""
0.14950811938663747,2022-03-05,137,0.0854357657716761,Pray,'Jessie Murph',"""None"""
0.14950811938663747,2022-03-05,162,0.07856742013183861,A Tu Merced,'Bad Bunny',"""None"""
0.14950811938663747,2022-03-05,165,0.0778498944161523,Big Energy,'Latto',"""None"""
0.14950811938663747,2022-03-05,181,0.07432941462471664,Dancarina,'Pedro Sampaio',"""'MC Pedrinho'"""
0.14950811938663747,2022-03-05,187,0.07312724241271307,Cayo La Noche,'Quevedo',"""'El Ima', 'Cruz Cafune', 'Bejo', 'La Pantera', 'Juseph', 'Abhir Hathi'"""
0.14950811938663747,2022-03-05,196,0.07142857142857142,House On Fire,'Mimi Webb',"""None"""
0.1514248773274918,2022-03-12,37,0.1643989873053573,Freaky Deaky,'Tyga',"""'Doja Cat'"""
0.1514248773274918,2022-03-12,70,0.11952286093343936,I'm Tired,'Labrinth',"""'Zendaya'"""
0.1514248773274918,2022-03-12,103,0.09853292781642932,Chameleon,'King Gnu',"""None"""
0.1514248773274918,2022-03-12,141,0.0842151921066519,Botadinha Saliente,'MC Rogerinho',"""None"""
0.1514248773274918,2022-03-12,154,0.08058229640253803,Yo Voy,'Zion',"""'Lenno x', 'Daddy Yankee'"""
0.1514248773274918,2022-03-12,162,0.07856742013183861,Depende,'DJ Guuga',"""None"""
0.1514248773274918,2022-03-12,165,0.0778498944161523,Dancing Feet,'Kygo',"""'DNCE'"""
0.1533416352683461,2022-03-19,10,0.31622776601683794,Bam Bam,'Camila Cabello',"""'Ed Sheeran'"""
0.1533416352683461,2022-03-19,20,0.22360679774997896,"Bzrp Music Sessions, Vol. 49",'Bizarrap',"""'Residente'"""
0.1533416352683461,2022-03-19,47,0.14586499149789456,Something In The Way,'Nirvana',"""None"""
0.1533416352683461,2022-03-19,74,0.11624763874381928,Attention,'Omah Lay',"""'Justin Bieber'"""
0.1533416352683461,2022-03-19,79,0.1125087900926024,Starlight,'Dave',"""None"""
0.1533416352683461,2022-03-19,82,0.11043152607484653,Envolver,'Anitta',"""None"""
0.1533416352683461,2022-03-19,92,0.10425720702853739,Ay!,'Machine Gun Kelly',"""'Lil Wayne'"""
0.1533416352683461,2022-03-19,113,0.09407208683835973,Handsomer,'Russ',"""'Ktlyn'"""
0.1533416352683461,2022-03-19,131,0.0873704056661038,Finesse,'Pheelz',"""'Buju'"""
0.1533416352683461,2022-03-19,135,0.08606629658238704,Una Noche En Medellin,'Cris Mj',"""None"""
0.1533416352683461,2022-03-19,140,0.08451542547285165,Chale!,'Eden Munoz',"""None"""
0.1533416352683461,2022-03-19,147,0.08247860988423225,Elliot's Song,'Dominic Fike',"""'Zendaya'"""
0.1533416352683461,2022-03-19,149,0.08192319205190406,Rocking A Cardigan In Atlanta,'Lil Shordie Scott',"""None"""
0.1533416352683461,2022-03-19,156,0.08006407690254357,Jordan,'Ryan Castro',"""None"""
0.1533416352683461,2022-03-19,162,0.07856742013183861,O.O,'NMIXX',"""None"""
0.1533416352683461,2022-03-19,169,0.07692307692307693,DARARI,'TREASURE',"""None"""
0.1533416352683461,2022-03-19,184,0.07372097807744857,Last Call,'Khalid',"""None"""
0.1533416352683461,2022-03-19,195,0.0716114874039433,War,'King Von',"""None"""
0.15525839320920043,2022-03-26,12,0.2886751345948129,Sweetest Pie,'Megan Thee Stallion',"""'Dua Lipa'"""
0.15525839320920043,2022-03-26,35,0.1690308509457033,What Happened To Virgil,'Lil Durk',"""'Gunna'"""
0.15525839320920043,2022-03-26,42,0.1543033499620919,Petty Too,'Lil Durk',"""'Future'"""
0.15525839320920043,2022-03-26,46,0.14744195615489714,Bones,'Imagine Dragons',"""None"""
0.15525839320920043,2022-03-26,49,0.14285714285714285,Thinking With My Dick,'Kevin Gates',"""'Juicy J'"""
0.15525839320920043,2022-03-26,65,0.12403473458920847,No Interviews,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,72,0.11785113019775793,Golden Child,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,94,0.10314212462587934,Barbarian,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,100,0.1,Started From,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,102,0.09901475429766744,Shootout @ My Crib,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,113,0.09407208683835973,Headtaps,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,123,0.09016696346674323,Hati-Hati di Jalan,'Tulus',"""None"""
0.15525839320920043,2022-03-26,148,0.08219949365267865,Smoking & Thinking,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,162,0.07856742013183861,Grow Up/Keep It On Speaker,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,176,0.07537783614444091,Blocklist,'Lil Durk',"""None"""
0.15525839320920043,2022-03-26,180,0.07453559924999299,Zeit,'Rammstein',"""None"""
0.15525839320920043,2022-03-26,183,0.07392212709545729,Difference Is,'Lil Durk',"""'Summer Walker'"""
0.15525839320920043,2022-03-26,190,0.07254762501100116,Tom's Diner,'AnnenMayKantereit',"""'Giant Rooks'"""
0.15717515115005476,2022-04-02,21,0.2182178902359924,Maniac,'Stray Kids',"""None"""
0.15717515115005476,2022-04-02,47,0.14586499149789456,Nobody Like U,'4*TOWN (From Disney And Pi',"""'ar's Turning Red)'"""
0.15717515115005476,2022-04-02,58,0.13130643285972254,Tomboy,'(G)I-DLE',"""None"""
0.15717515115005476,2022-04-02,59,0.13018891098082389,Sentadona (Ai Calica),'MC Frog',"""'Davi Kneip E DJ Gabriel Do Borel'"""
0.15717515115005476,2022-04-02,61,0.12803687993289598,Feel My Rhythm,'Red Velvet',"""None"""
0.15717515115005476,2022-04-02,66,0.12309149097933272,Blick Blick!,'Coi Leray',"""'Nicki Minaj'"""
0.15717515115005476,2022-04-02,72,0.11785113019775793,Chicken Teriyaki,'Rosalia',"""None"""
0.15717515115005476,2022-04-02,75,0.11547005383792514,Candy,'Rosalia',"""None"""
0.15717515115005476,2022-04-02,83,0.10976425998969035,Maybe,'Machine Gun Kelly',"""'Bring Me The Horizon'"""
0.15717515115005476,2022-04-02,88,0.10660035817780521,Sometimes,'Juice WRLD',"""None"""
0.15717515115005476,2022-04-02,89,0.105999788000636,Plan A,'Paulo Londra',"""None"""
0.15717515115005476,2022-04-02,93,0.10369516947304253,Cool For The Summer,'Demi Lovato',"""None"""
